,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,sales,salary
6277,0.99,0.54,3,188,3,0,0,0,technical,medium
6278,0.6,0.62,4,135,2,1,0,0,sales,medium
6279,0.94,0.8,5,245,3,1,0,0,product_mng,medium
6280,0.71,0.95,6,204,3,1,0,0,sales,medium
6281,0.56,0.43,2,169,3,0,0,0,sales,medium
6282,0.69,0.55,3,172,2,0,0,0,technical,medium
6283,0.97,0.63,5,258,2,0,0,0,IT,medium
6284,0.89,1.0,5,253,5,0,1,0,technical,medium
6285,0.9,0.98,5,271,5,0,1,0,technical,low
6286,0.94,0.95,5,170,3,0,0,0,support,medium
6287,0.61,0.38,2,268,3,0,0,0,sales,low
6288,0.98,0.91,3,165,2,1,0,0,hr,medium
6289,0.49,0.85,3,250,2,0,0,0,sales,medium
6290,0.16,0.63,5,266,7,0,0,0,IT,low
6291,0.67,0.69,5,225,3,0,0,0,accounting,medium
6292,0.79,0.93,5,268,5,0,1,0,technical,medium
6293,1.0,0.86,2,264,3,0,0,0,IT,medium
6294,0.96,0.68,4,162,2,0,0,0,technical,medium
6295,0.49,0.66,3,163,3,0,0,0,sales,medium
6296,0.34,0.56,3,139,2,0,0,0,hr,medium
6297,0.33,0.97,5,130,4,0,0,0,management,high
6298,0.18,0.86,5,267,4,0,0,0,accounting,medium
6299,0.96,0.49,4,252,3,1,0,0,sales,medium
6300,0.44,0.57,2,141,3,0,1,0,product_mng,medium
6301,0.83,0.53,5,182,2,1,0,0,technical,medium
6302,0.11,0.87,6,306,4,0,1,0,IT,low
6303,0.68,0.65,3,173,3,1,0,0,marketing,high
6304,0.79,0.87,3,232,2,0,0,0,support,low
6305,0.51,0.52,3,188,3,0,0,0,technical,high
6306,0.57,0.66,4,270,2,0,0,0,IT,low
6307,0.1,0.79,6,274,4,0,1,0,sales,low
6308,0.31,0.62,6,135,5,0,1,0,support,low
6309,0.72,0.96,5,223,3,1,0,0,support,low
6310,0.78,0.56,5,252,2,0,0,0,sales,high
6311,0.81,0.84,3,216,3,0,0,0,sales,medium
6312,0.2,0.53,3,149,4,0,0,1,RandD,low
6313,0.91,0.55,4,179,4,0,0,0,IT,low
6314,0.77,0.87,5,257,2,0,0,0,product_mng,medium
6315,0.93,0.86,4,145,3,0,0,0,technical,medium
6316,0.3,0.8,6,250,3,0,0,0,support,low
6317,0.84,1.0,5,234,5,0,1,0,technical,medium
6318,0.21,0.44,4,163,6,0,0,0,sales,high
6319,0.55,0.68,3,178,3,1,0,0,technical,high
6320,0.56,0.51,4,140,2,0,0,0,sales,low
6321,0.27,0.47,5,217,6,0,0,0,accounting,medium
6322,0.43,0.53,2,145,3,0,1,0,IT,low
6323,0.65,0.94,4,174,3,0,0,0,sales,medium
6324,0.83,0.78,5,240,3,0,0,0,accounting,high
6325,0.5,0.74,4,237,2,1,0,0,support,medium
6326,0.93,0.87,5,154,2,0,0,0,technical,medium
6327,0.78,0.93,4,161,3,0,0,0,sales,low
6328,0.57,0.87,4,171,2,0,0,0,support,medium
6329,0.55,0.81,3,242,2,0,0,0,technical,low
6330,0.96,0.97,5,240,2,0,0,0,sales,low
6331,0.84,0.5,4,178,2,0,0,0,sales,low
6332,0.29,0.39,6,105,6,0,0,0,technical,medium
6333,0.84,0.61,4,261,2,0,0,0,accounting,high
6334,0.87,0.89,3,140,2,1,0,0,RandD,low
6335,0.74,0.58,4,233,4,0,0,0,marketing,medium
6336,0.95,0.93,3,209,2,0,0,0,technical,low
6337,0.81,0.45,6,98,3,0,0,0,sales,low
6338,0.54,0.71,5,173,2,0,0,0,hr,low
6339,0.56,0.74,3,265,3,0,0,0,support,medium
6340,0.43,0.49,2,155,3,0,1,0,sales,medium
6341,0.79,0.65,3,235,10,0,0,0,technical,low
6342,0.87,0.58,4,212,3,0,0,0,sales,low
6343,0.85,0.6,4,255,4,0,0,0,hr,low
6344,0.84,0.67,3,139,2,0,0,0,technical,low
6345,0.97,0.69,4,134,3,0,0,0,RandD,high
6346,0.89,1.0,5,224,5,0,1,0,sales,low
6347,0.76,0.64,3,189,3,0,0,0,accounting,medium
6348,0.82,0.67,4,156,3,0,0,0,product_mng,low
6349,0.59,0.43,3,173,3,0,0,0,technical,low
6350,0.91,0.62,5,169,4,0,0,0,management,medium
6351,0.72,0.74,3,243,2,0,0,0,technical,high
6352,0.79,0.97,4,204,3,0,0,0,sales,medium
6353,0.83,0.7,5,168,3,0,0,0,hr,low
6354,0.2,0.42,4,256,5,0,0,0,hr,low
6355,0.57,0.55,4,177,8,0,0,0,sales,low
6356,0.8,0.98,2,232,6,1,0,0,sales,low
6357,0.44,0.54,2,133,3,0,1,0,technical,low
6358,0.23,0.94,5,242,4,0,0,0,support,medium
6359,0.82,0.85,5,248,5,0,1,0,sales,low
6360,0.88,0.89,5,189,2,0,0,0,technical,medium
6361,0.73,0.69,3,175,2,0,0,0,IT,medium
6362,0.94,0.64,5,247,10,0,0,0,sales,medium
6363,0.56,0.83,5,157,3,0,0,0,IT,medium
6364,0.7,0.68,3,150,3,0,0,0,support,low
6365,0.82,0.92,5,198,3,0,0,0,technical,low
6366,0.57,0.45,3,189,2,0,0,0,technical,medium
6367,0.64,0.97,4,268,2,0,0,0,technical,low
6368,0.43,0.57,2,157,3,0,1,0,sales,low
6369,0.93,0.59,5,172,3,0,0,0,sales,medium
6370,0.6,0.52,3,183,2,0,0,0,support,low
6371,0.54,0.65,3,147,3,1,0,0,support,low
6372,0.89,0.52,4,189,3,0,0,0,support,medium
6373,0.8,0.76,4,135,2,0,0,0,technical,low
6374,0.67,0.55,5,193,3,0,0,0,technical,low
6375,0.91,0.73,3,155,3,0,0,0,hr,low
6376,0.77,0.91,5,236,5,0,1,0,marketing,medium
6377,0.55,0.98,4,185,2,1,0,0,marketing,low
6378,0.4,0.56,2,149,3,0,1,0,accounting,low
6379,0.69,0.99,3,133,3,0,0,0,support,low
6380,0.56,0.58,5,266,3,0,0,0,technical,low
6381,0.52,0.63,5,241,3,0,0,0,sales,low
6382,0.76,0.84,5,227,5,1,1,0,sales,medium
6383,0.37,0.56,2,156,3,0,1,0,sales,medium
6384,0.73,0.63,4,174,3,0,0,0,accounting,low
6385,0.58,0.84,4,150,4,1,0,0,sales,low
6386,0.11,0.87,5,271,4,0,1,0,sales,low
6387,0.84,0.85,4,249,6,0,1,0,marketing,low
6388,0.95,0.4,5,286,4,0,0,0,support,low
6389,0.72,0.57,4,224,4,0,0,0,RandD,medium
6390,0.69,0.66,3,215,6,0,0,0,sales,high
6391,0.73,0.86,3,200,4,0,0,0,technical,medium
6392,0.64,0.73,3,142,3,0,0,0,marketing,low
6393,0.39,0.48,3,169,3,0,0,0,support,medium
6394,0.4,0.61,3,165,2,0,0,0,RandD,low
6395,0.9,0.82,5,259,5,0,1,0,support,low
6396,0.99,0.9,4,175,3,1,0,0,sales,high
6397,0.66,0.49,4,194,5,0,0,0,accounting,medium
6398,0.11,0.87,6,306,4,0,1,0,IT,low
6399,0.69,0.57,5,227,2,0,0,0,support,low
6400,0.62,0.91,3,251,10,0,0,0,sales,medium
6401,0.74,0.92,5,193,3,0,0,0,sales,low
6402,0.85,0.56,3,199,4,0,0,0,sales,low
6403,0.7,0.84,6,161,4,0,1,0,technical,low
6404,0.48,0.53,3,211,4,0,0,0,technical,low
6405,0.65,0.52,2,117,10,1,0,0,support,low
6406,0.75,0.55,5,204,3,0,0,0,support,low
6407,0.62,0.71,3,177,3,1,0,0,IT,low
6408,0.1,0.8,7,281,4,0,1,0,technical,low
6409,0.79,0.93,5,269,5,0,1,0,accounting,low
6410,0.51,0.94,5,260,4,0,0,0,technical,low
6411,0.56,0.39,3,106,8,0,0,0,management,high
6412,0.61,0.56,4,176,3,0,0,0,hr,medium
6413,0.73,0.97,5,217,6,0,1,0,support,medium
6414,0.78,0.57,4,157,3,0,0,0,accounting,low
6415,1.0,0.84,3,227,3,0,0,0,IT,low
6416,0.46,0.54,2,144,3,0,1,0,sales,low
6417,0.89,0.93,4,245,4,0,0,0,sales,medium
6418,0.6,0.57,2,184,3,0,0,0,sales,medium
6419,0.74,0.37,2,171,4,0,0,0,support,low
6420,0.66,1.0,5,145,2,0,0,0,sales,low
6421,0.96,0.53,3,158,4,0,0,0,technical,medium
6422,0.74,0.94,4,157,2,0,0,0,sales,medium
6423,0.73,0.67,2,139,8,0,0,0,sales,medium
6424,0.37,0.52,2,155,3,0,1,0,technical,medium
6425,0.9,0.73,4,245,2,0,0,0,sales,low
6426,0.99,0.99,4,163,4,0,0,0,product_mng,medium
6427,0.77,0.93,5,182,4,0,0,0,support,medium
6428,0.85,0.5,4,159,2,0,0,1,technical,medium
6429,0.38,0.53,2,157,3,0,1,0,sales,low
6430,0.77,1.0,4,232,5,0,1,0,technical,medium
6431,0.75,0.81,2,247,4,0,0,0,hr,low
6432,0.17,0.51,5,221,3,0,0,0,sales,low
6433,0.6,0.69,6,250,5,1,0,0,management,low
6434,0.77,0.87,5,266,5,0,1,0,accounting,medium
6435,0.86,0.88,5,268,5,0,1,0,technical,medium
6436,0.5,1.0,3,149,2,0,0,0,hr,medium
6437,0.14,0.47,4,175,2,0,1,0,RandD,medium
6438,0.55,0.49,5,240,3,0,0,0,technical,high
6439,0.6,0.49,2,194,4,0,0,0,sales,low
6440,0.74,0.83,4,170,2,0,0,0,sales,low
6441,0.1,0.86,6,306,4,0,1,0,sales,high
6442,0.66,0.65,3,196,3,1,0,0,technical,low
6443,0.78,0.59,5,236,3,0,0,0,technical,high
6444,0.38,0.53,2,156,3,0,1,0,sales,low
6445,0.88,0.89,4,135,3,0,0,0,IT,medium
6446,0.52,0.8,3,156,3,0,0,0,sales,medium
6447,0.82,0.63,5,177,3,0,0,0,IT,low
6448,0.61,0.83,3,112,4,1,0,0,technical,low
6449,0.57,0.91,3,193,2,0,0,0,sales,low
6450,0.44,0.49,2,130,3,0,1,0,sales,medium
6451,0.94,0.57,3,166,4,0,0,0,sales,medium
6452,0.42,0.57,2,147,3,1,1,0,management,low
6453,0.67,0.67,4,141,2,1,0,0,sales,low
6454,0.36,0.48,2,158,3,0,1,0,IT,low
6455,0.48,0.9,4,201,4,0,0,0,marketing,medium
6456,0.93,0.67,4,135,3,1,0,0,marketing,medium
6457,0.91,0.99,5,228,4,1,0,0,sales,low
6458,0.7,0.96,3,263,3,0,0,0,accounting,medium
6459,0.21,0.94,3,287,5,0,0,0,RandD,high
6460,0.1,0.85,6,266,4,0,1,0,sales,low
6461,0.16,0.89,4,196,3,1,0,0,IT,low
6462,0.85,0.53,4,181,2,0,0,0,accounting,low
6463,0.66,0.48,3,203,4,1,0,0,management,low
6464,0.76,0.8,5,229,2,0,0,0,marketing,medium
6465,0.62,0.49,4,174,3,0,0,0,technical,low
6466,0.66,0.99,4,209,3,0,0,0,sales,medium
6467,0.68,0.88,5,256,2,0,0,0,technical,medium
6468,0.85,0.74,5,170,4,0,0,0,IT,low
6469,0.27,0.59,5,226,5,0,0,0,sales,low
6470,0.09,0.85,6,297,4,0,1,0,hr,medium
6471,0.16,0.76,6,218,6,0,0,0,sales,medium
6472,0.29,0.68,4,210,3,0,0,0,support,low
6473,0.38,0.46,2,145,3,0,1,0,hr,medium
6474,0.69,0.67,4,141,3,0,0,0,sales,medium
6475,0.5,0.87,5,245,2,0,0,0,technical,low
6476,0.51,0.79,3,137,3,0,0,0,sales,medium
6477,0.69,0.96,3,210,3,0,0,0,support,low
6478,0.7,0.74,3,253,4,1,0,0,support,low
6479,0.98,0.95,4,250,2,1,0,0,product_mng,high
6480,0.43,0.46,2,129,3,0,1,0,marketing,low
6481,0.43,0.88,2,149,4,0,0,0,product_mng,medium
6482,0.76,0.83,5,227,5,0,1,0,sales,low
6483,0.9,0.61,3,185,3,0,0,0,marketing,medium
6484,0.53,0.52,2,135,4,0,0,0,technical,medium
6485,0.22,0.74,5,178,5,0,0,0,IT,low
6486,0.4,0.86,2,264,5,0,0,0,technical,medium
6487,0.5,0.6,4,200,2,0,0,1,support,medium
6488,0.51,0.99,3,233,4,0,0,0,IT,low
6489,0.89,0.83,5,130,4,1,1,0,support,medium
6490,0.83,0.91,3,168,3,0,0,1,technical,medium
6491,0.11,0.91,6,272,4,0,1,0,accounting,low
6492,0.41,0.52,2,135,3,0,1,0,sales,low
6493,0.94,0.81,3,150,2,0,0,0,support,low
6494,0.78,0.72,4,219,3,0,0,0,hr,medium
6495,0.89,0.87,5,255,5,0,1,0,RandD,medium
6496,0.42,0.41,5,240,2,0,0,0,technical,medium
6497,0.68,0.78,3,264,3,0,0,0,hr,low
6498,0.38,0.55,2,147,3,0,1,0,sales,low
6499,1.0,0.85,3,150,3,0,0,0,technical,low
6500,0.53,0.99,3,188,3,0,0,0,technical,high
6501,0.56,0.63,3,145,2,0,0,0,sales,high
6502,0.7,0.64,4,178,3,1,0,1,marketing,high
6503,0.63,0.86,4,271,3,1,0,0,support,medium
6504,0.68,1.0,4,167,2,0,0,0,sales,low
6505,0.37,0.52,2,159,3,0,1,0,sales,low
6506,0.79,0.6,5,223,3,0,0,0,sales,low
6507,0.97,0.91,3,246,2,0,0,0,accounting,low
6508,0.23,0.97,4,200,3,0,0,0,sales,low
6509,0.72,0.94,4,240,4,0,0,0,accounting,low
6510,0.55,0.91,4,187,4,1,0,0,hr,low
6511,0.98,0.89,4,169,3,0,0,0,technical,medium
6512,0.96,0.99,4,233,3,0,0,0,sales,low
6513,0.84,0.86,3,199,3,0,0,0,IT,medium
6514,0.39,0.85,5,179,5,0,0,0,support,low
6515,0.4,1.0,6,206,2,0,0,0,sales,low
6516,1.0,0.74,2,187,3,0,0,0,support,medium
6517,0.69,0.69,4,195,2,0,0,0,sales,medium
6518,0.78,0.93,4,225,5,0,1,0,sales,medium
6519,0.98,0.62,3,203,2,0,0,0,accounting,medium
6520,0.8,0.84,4,242,2,1,0,0,marketing,low
6521,0.43,0.54,2,153,3,0,1,0,product_mng,medium
6522,0.92,0.79,3,243,4,0,0,0,support,medium
6523,0.93,1.0,4,145,3,0,0,0,accounting,medium
6524,0.43,0.45,2,135,3,0,1,0,marketing,low
6525,0.98,0.84,4,200,2,0,0,0,product_mng,medium
6526,0.62,0.77,5,227,4,0,1,0,marketing,low
6527,0.15,0.94,5,244,6,0,0,0,technical,high
6528,0.41,0.4,2,194,2,0,0,0,sales,low
6529,0.97,0.61,4,167,3,0,0,1,accounting,high
6530,0.98,0.97,3,209,3,0,0,0,support,low
6531,0.37,0.51,2,128,3,0,1,0,technical,medium
6532,0.09,0.92,6,303,5,0,1,0,sales,low
6533,0.11,0.95,6,286,4,0,1,0,technical,medium
6534,0.63,0.85,4,182,3,1,0,0,sales,high
6535,0.59,0.68,5,243,2,0,0,0,support,medium
6536,0.56,0.84,4,149,4,1,0,0,IT,medium
6537,0.72,0.54,3,286,6,0,0,0,product_mng,medium
6538,0.78,0.66,6,105,5,1,0,0,RandD,low
6539,0.94,0.66,4,230,2,0,0,0,sales,low
6540,0.83,0.66,3,239,3,0,0,0,technical,low
6541,0.36,0.69,3,98,2,0,0,0,sales,low
6542,0.98,0.86,2,219,4,0,0,0,sales,low
6543,0.65,0.57,3,137,4,1,0,0,sales,high
6544,0.73,0.67,4,153,3,0,0,0,IT,high
6545,0.38,0.49,2,140,3,0,1,0,sales,medium
6546,0.96,0.48,3,202,6,0,0,0,technical,low
6547,0.6,0.84,2,221,3,0,0,0,accounting,low
6548,0.87,0.76,4,218,2,0,0,0,sales,low
6549,0.91,0.85,5,214,2,0,0,0,IT,low
6550,0.9,0.98,4,257,3,0,0,0,IT,low
6551,0.9,0.5,4,139,2,0,0,0,accounting,low
6552,0.81,0.9,4,270,10,0,0,0,accounting,medium
6553,0.92,0.76,5,246,2,1,0,0,accounting,low
6554,0.39,0.46,2,136,3,0,1,0,support,medium
6555,0.47,0.57,3,97,4,0,0,0,support,low
6556,0.11,0.93,7,296,4,0,1,0,RandD,low
6557,0.81,0.86,4,213,3,0,0,0,support,low
6558,0.87,0.53,6,216,6,1,0,0,sales,medium
6559,0.1,0.84,6,309,4,0,1,0,support,low
6560,0.52,0.84,3,261,8,0,0,1,accounting,low
6561,0.42,0.53,2,142,3,0,1,0,sales,low
6562,0.4,0.62,4,127,5,0,0,0,accounting,low
6563,0.36,0.78,2,151,4,0,1,0,technical,low
6564,0.58,0.91,3,154,10,0,0,0,product_mng,high
6565,0.8,0.77,4,194,3,0,0,0,accounting,medium
6566,0.8,0.94,4,200,4,0,0,0,sales,medium
6567,0.45,0.51,2,155,3,1,1,0,sales,medium
6568,0.63,0.5,5,246,2,0,0,0,hr,low
6569,0.78,0.98,5,239,6,0,1,0,marketing,low
6570,0.95,0.84,3,240,7,0,0,0,sales,medium
6571,0.74,0.7,4,273,3,0,0,0,sales,medium
6572,0.82,0.71,3,150,3,0,0,0,support,medium
6573,0.91,0.49,3,267,3,0,0,0,IT,medium
6574,0.79,0.98,4,271,5,0,1,0,sales,low
6575,0.93,0.92,3,248,2,0,0,0,sales,medium
6576,0.75,0.69,3,274,2,0,0,0,sales,medium
6577,0.32,0.79,4,136,3,0,0,0,product_mng,medium
6578,0.94,0.67,3,142,3,0,0,0,technical,medium
6579,0.9,0.45,4,241,6,0,0,0,support,medium
6580,0.19,0.98,5,226,4,1,0,0,accounting,low
6581,0.63,0.48,4,180,4,0,0,0,management,high
6582,0.75,0.94,5,194,4,0,0,0,technical,low
6583,0.94,0.58,4,216,3,0,0,0,management,low
6584,0.2,0.75,3,235,4,0,0,0,technical,high
6585,0.22,0.92,6,220,4,1,0,0,sales,low
6586,0.84,0.68,4,151,2,0,0,0,technical,low
6587,0.33,0.72,2,173,2,0,0,0,marketing,low
6588,0.89,0.87,4,209,2,0,0,0,IT,medium
6589,0.09,0.87,7,278,4,0,1,0,IT,low
6590,0.11,0.84,6,251,4,0,1,0,technical,low
6591,0.84,0.46,5,118,3,0,0,0,support,low
6592,0.86,0.71,5,273,3,0,0,0,support,medium
6593,0.86,0.53,4,155,3,0,0,0,marketing,high
6594,0.59,0.59,3,194,2,1,0,0,support,medium
6595,0.77,0.87,3,275,4,1,0,0,support,medium
6596,0.59,0.69,3,162,3,0,0,0,technical,low
6597,0.39,0.54,2,127,3,0,1,0,IT,low
6598,0.76,0.8,5,217,2,0,0,0,sales,medium
6599,0.71,0.98,5,167,3,0,0,0,technical,low
6600,0.88,0.53,3,218,4,0,0,0,sales,low
6601,0.63,0.73,5,168,3,0,0,0,technical,low
6602,0.93,0.98,4,189,3,0,0,0,RandD,medium
6603,0.76,0.77,3,254,3,0,0,0,product_mng,medium
6604,0.41,0.57,2,160,3,0,1,0,support,low
6605,0.93,0.6,3,188,3,0,0,0,marketing,high
6606,0.76,0.62,4,157,3,0,0,0,accounting,medium
6607,0.44,0.56,2,127,3,0,1,0,IT,low
6608,0.99,0.79,4,192,3,0,0,0,hr,low
6609,0.44,0.54,2,127,3,0,1,0,management,medium
6610,0.11,0.8,7,296,4,0,1,0,sales,low
6611,0.52,0.63,3,204,3,0,0,0,technical,medium
6612,0.83,1.0,5,240,5,0,1,0,support,low
6613,0.37,0.72,3,169,2,1,0,0,support,medium
6614,0.1,0.93,6,253,4,0,1,0,IT,medium
6615,0.5,0.7,4,162,2,0,0,0,sales,medium
6616,0.72,0.57,3,203,2,1,0,0,marketing,medium
6617,0.37,0.48,2,137,3,0,1,0,technical,medium
6618,0.18,0.94,3,187,6,1,0,0,product_mng,low
6619,0.41,0.56,2,143,3,0,1,0,technical,medium
6620,0.17,0.5,4,274,6,0,0,0,sales,medium
6621,0.38,0.45,2,156,3,0,1,0,sales,medium
6622,0.41,0.48,2,139,3,0,1,0,technical,low
6623,0.86,0.98,5,233,3,0,0,0,technical,low
6624,0.6,0.72,4,267,4,0,0,0,support,low
6625,0.11,0.8,6,282,4,0,1,0,technical,medium
6626,0.21,0.56,6,277,5,0,0,0,RandD,medium
6627,0.09,0.96,6,268,4,0,1,0,technical,medium
6628,0.74,0.99,4,156,3,0,0,0,product_mng,medium
6629,0.64,0.79,3,253,2,0,0,0,sales,low
6630,0.78,0.61,3,148,2,0,0,0,sales,medium
6631,0.33,0.51,2,166,3,0,0,0,support,medium
6632,0.96,0.88,3,168,2,0,0,0,sales,low
6633,0.11,0.81,6,305,4,0,1,0,sales,low
6634,0.11,0.87,6,257,4,0,1,0,support,medium
6635,0.93,0.92,5,189,2,0,0,0,RandD,low
6636,0.64,0.66,3,218,3,0,0,0,technical,low
6637,0.6,0.8,4,146,2,0,0,0,product_mng,medium
6638,0.74,0.69,3,230,2,0,0,0,support,medium
6639,0.77,0.83,3,160,3,0,0,0,support,low
6640,0.74,0.84,3,239,3,0,0,0,technical,low
6641,0.78,0.78,3,135,3,0,0,0,technical,low
6642,0.1,0.81,6,301,4,1,1,0,sales,medium
6643,0.44,0.45,3,133,2,1,0,0,support,medium
6644,0.65,0.61,5,167,8,0,0,0,sales,low
6645,0.89,0.79,4,152,3,0,0,0,hr,low
6646,0.91,0.79,4,166,3,0,0,0,product_mng,medium
6647,0.52,1.0,4,221,3,0,0,0,technical,medium
6648,0.87,0.98,4,248,5,0,1,0,sales,low
6649,0.91,0.98,4,146,3,0,0,0,accounting,low
6650,0.62,0.94,4,252,4,0,0,0,accounting,low
6651,0.79,0.93,4,226,5,0,1,0,sales,low
6652,0.48,0.87,3,267,2,0,0,0,IT,low
6653,0.66,0.83,4,266,3,1,0,0,technical,medium
6654,0.54,0.63,3,211,3,0,0,0,RandD,low
6655,0.6,0.98,4,205,4,0,0,0,hr,medium
6656,0.12,0.39,5,161,4,0,0,0,IT,low
6657,0.38,0.55,2,134,3,0,1,0,support,low
6658,0.96,0.7,4,272,3,0,0,0,product_mng,high
6659,0.46,0.86,2,212,4,0,1,0,sales,medium
6660,0.12,0.81,4,287,6,0,0,0,sales,medium
6661,0.62,0.69,4,184,3,0,0,0,technical,low
6662,0.53,0.74,3,172,10,0,0,1,management,high
6663,0.84,1.0,5,242,5,0,1,0,sales,low
6664,0.92,0.59,4,190,5,0,0,0,technical,high
6665,0.75,0.73,2,152,4,0,0,0,IT,low
6666,0.88,0.77,4,224,5,1,0,0,hr,low
6667,0.79,0.88,3,195,4,0,0,0,IT,low
6668,0.81,0.99,5,202,4,0,0,0,hr,low
6669,0.49,0.73,4,244,3,0,1,0,support,low
6670,0.91,0.57,4,145,3,0,0,0,marketing,medium
6671,0.11,0.83,6,262,5,0,1,0,IT,low
6672,0.95,0.74,4,258,3,0,0,0,technical,medium
6673,0.39,0.54,2,155,3,0,1,0,support,low
6674,0.6,0.79,5,154,2,0,0,0,support,low
6675,0.63,0.72,2,161,5,0,0,0,hr,medium
6676,0.73,0.97,6,189,2,0,1,0,sales,low
6677,0.64,0.52,4,271,2,1,0,0,hr,medium
6678,0.11,0.86,6,299,4,1,1,0,sales,low
6679,0.74,0.89,5,182,2,0,0,0,hr,low
6680,0.29,0.58,5,234,2,0,0,0,product_mng,low
6681,0.86,0.53,4,160,2,1,0,0,sales,medium
6682,0.53,0.59,3,231,2,0,0,0,sales,low
6683,0.37,0.47,2,141,3,0,1,0,technical,medium
6684,0.42,0.54,2,159,3,0,1,0,sales,medium
6685,0.9,1.0,5,221,5,0,1,0,support,low
6686,0.89,0.51,4,185,3,1,0,0,sales,high
6687,0.96,0.99,3,148,3,0,0,0,support,medium
6688,0.66,0.59,4,179,3,0,0,0,technical,low
6689,0.76,0.51,4,281,3,0,0,0,IT,low
6690,0.14,0.71,2,155,3,0,0,0,sales,low
6691,0.52,0.53,2,286,3,0,0,0,sales,medium
6692,0.75,0.92,3,199,3,1,0,0,management,low
6693,0.85,0.95,4,171,3,0,0,0,technical,medium
6694,0.63,0.56,4,274,5,1,0,0,sales,low
6695,0.77,0.97,3,184,3,1,0,0,marketing,medium
6696,0.73,0.53,4,139,2,0,0,0,IT,medium
6697,0.42,0.38,2,115,3,0,0,0,hr,medium
6698,0.82,0.6,3,261,2,1,0,0,IT,medium
6699,0.8,0.86,5,262,6,0,1,0,sales,medium
6700,0.6,0.98,5,213,3,0,0,0,hr,low
6701,0.96,0.58,5,178,3,0,0,0,IT,low
6702,0.45,0.55,2,140,3,0,1,0,hr,low
6703,0.7,0.64,5,260,3,0,0,0,IT,low
6704,0.43,0.51,2,130,3,0,1,0,IT,low
6705,0.2,0.53,6,189,4,0,0,0,marketing,medium
6706,0.51,0.5,5,242,2,0,0,0,sales,low
6707,0.36,0.54,2,153,3,0,1,0,accounting,medium
6708,0.9,0.92,5,245,5,0,1,0,sales,low
6709,0.1,0.85,6,297,5,0,1,0,sales,high
6710,0.69,0.98,3,261,4,0,0,0,sales,medium
6711,0.41,0.63,2,145,2,0,0,0,product_mng,low
6712,0.86,0.65,4,243,2,0,0,0,technical,low
6713,0.65,0.54,2,177,3,0,0,0,accounting,low
6714,0.97,0.93,5,137,2,1,0,0,support,low
6715,0.6,0.85,3,172,2,0,0,0,sales,low
6716,0.51,0.58,3,155,3,0,0,0,sales,low
6717,0.63,0.52,5,209,8,1,0,0,RandD,low
6718,0.32,0.52,4,191,2,0,0,0,marketing,medium
6719,0.88,0.67,5,264,3,0,0,0,product_mng,medium
6720,0.76,0.5,4,136,3,0,0,0,marketing,medium
6721,0.19,0.92,5,193,6,0,0,0,technical,medium
6722,0.85,0.55,2,207,6,0,0,0,sales,low
6723,0.47,0.4,3,113,3,0,0,0,marketing,high
6724,0.94,0.79,4,136,2,0,0,0,sales,medium
6725,0.78,0.83,4,252,2,0,0,1,sales,high
6726,0.38,0.57,2,152,3,1,1,0,hr,low
6727,0.38,0.55,2,147,3,0,1,0,sales,low
6728,0.5,1.0,4,258,3,0,0,0,sales,medium
6729,0.85,0.81,4,164,4,0,0,0,sales,medium
6730,0.75,0.99,2,237,5,1,0,0,product_mng,low
6731,0.83,0.73,4,262,2,0,0,0,RandD,medium
6732,0.4,0.48,4,97,2,0,0,0,IT,low
6733,0.92,0.51,4,167,3,1,0,0,IT,medium
6734,0.67,0.5,4,173,2,1,0,0,support,high
6735,0.93,0.95,5,176,6,0,0,1,accounting,medium
6736,0.8,0.86,5,262,6,0,1,0,sales,medium
6737,0.74,0.92,4,261,5,0,1,0,technical,medium
6738,0.53,0.95,2,101,5,0,0,0,technical,medium
6739,0.88,0.89,4,275,5,0,1,0,technical,low
6740,0.89,0.93,5,191,4,0,0,0,sales,low
6741,0.59,0.94,5,157,7,1,0,0,management,medium
6742,0.92,0.55,3,172,2,0,0,0,technical,high
6743,0.73,0.86,3,215,4,0,0,0,RandD,low
6744,0.65,0.86,4,256,2,0,0,0,support,medium
6745,0.39,0.45,2,134,3,0,1,0,technical,medium
6746,0.84,0.6,3,250,3,1,0,0,RandD,low
6747,0.54,0.77,5,270,3,0,0,0,accounting,medium
6748,0.96,0.68,4,137,2,0,0,1,sales,medium
6749,0.44,0.56,2,142,3,0,1,0,hr,low
6750,0.54,0.68,6,249,5,0,0,0,product_mng,medium
6751,0.92,0.92,3,159,3,0,0,0,IT,low
6752,0.76,0.74,5,132,3,0,0,0,technical,medium
6753,0.84,0.49,4,178,3,0,0,0,support,medium
6754,0.94,0.58,5,222,3,0,0,0,technical,low
6755,0.62,0.61,6,103,4,0,0,0,product_mng,medium
6756,0.75,0.98,3,206,2,0,0,0,hr,low
6757,0.53,0.83,4,246,3,0,0,0,IT,high
6758,0.7,0.73,3,194,2,0,0,0,RandD,low
6759,0.75,0.7,3,129,3,0,0,0,accounting,medium
6760,0.71,0.92,3,202,4,0,0,0,technical,low
6761,1.0,0.58,3,112,2,0,0,0,sales,high
6762,0.98,0.53,5,186,3,0,0,0,marketing,low
6763,0.78,0.87,3,191,3,1,0,0,support,medium
6764,0.52,0.86,6,103,4,0,0,0,sales,low
